IDc	Lat	Long	NbArticles	IdClustDBScan	IdClustCham	isFusion
3009	48.9448950	2.2554650	1	9	9	No
3010	48.9449840	9.4256290	1	0	0	No
3011	48.9461670	9.1104270	1	0	0	No
3012	48.9471460	9.4341810	3	0	0	No
3013	48.9482120	2.2318690	1	9	9	No
3014	48.9559160	2.3388120	2	9	9	No
3015	48.9956590	8.4520600	1	0	0	No
3016	49.0031390	12.0979510	1	0	0	No
3017	49.0053730	14.7740740	1	0	0	No
3018	49.0055350	2.0776060	1	0	0	No
3019	49.0068900	8.4036530	28	0	0	No
3020	49.0093690	8.4117940	10	0	0	No
3021	49.0096150	8.4026610	9	0	0	No
3022	49.0110620	8.4151420	1	0	0	No
3023	49.0116800	8.4247300	5	0	0	No
3024	49.0124400	8.4254900	1	0	0	No
3025	49.0141850	8.3832650	10	0	0	No
3026	49.0143340	8.4168130	1	0	0	No
3027	49.0144540	2.1786700	1	0	0	No
3028	49.0154600	8.4258000	5	0	0	No
3029	49.0160700	8.5224000	2	0	0	No
3030	49.0220610	8.3670010	2	0	0	No
3031	49.0281200	8.4417000	6	0	0	No
3032	49.0309500	12.1061370	1	0	0	No
3033	49.0314290	12.1061570	2	0	0	No
3034	49.0328000	8.3543600	1	0	0	No
3035	49.0331670	2.0547220	1	0	0	No
3036	49.0399890	3.9565860	1	0	0	No
3037	49.0431300	2.1052870	1	0	0	No
3038	49.0477990	2.1430140	1	0	0	No
3039	49.0487930	2.0352550	1	0	0	No
3040	49.0495790	2.1327730	1	0	0	No
3041	49.0620520	10.0936440	1	0	0	No
3042	49.0788760	8.3915830	4	0	0	No
3043	49.0993010	1.4555230	1	0	0	No
3044	49.1006400	6.2172020	2	0	0	No
3045	49.1016060	2.0417400	3	0	0	No
3046	49.1034150	6.2155760	3	0	0	No
3047	49.1093640	6.0909650	1	0	0	No
3048	49.1193090	6.1757160	3	0	0	No
3049	49.1303200	10.0435400	1	0	0	No
3050	49.1358000	9.2061800	3	0	0	No
3051	49.1426930	9.2108790	1	0	0	No
3052	49.1475900	0.2504900	1	0	0	No
3053	49.1744800	7.6124800	2	0	0	No
3054	49.1807930	-0.3910890	3	0	0	No
3055	49.1828630	-0.3706790	3	0	0	No
3056	49.1881890	-0.3638110	1	0	0	No
3057	49.1924370	-0.3671100	1	0	0	No
3058	49.2046130	2.6015040	6	0	0	No
3059	49.2051630	2.6077430	1	0	0	No
3060	49.2198600	6.2092580	1	0	0	No
3061	49.2233100	8.7204000	1	0	0	No
3062	49.2234290	2.2933900	1	0	0	No
3063	49.2328030	7.0071170	1	0	0	No
3064	49.2346430	6.9765250	4	0	0	No
3065	49.2349340	6.9707360	1	0	0	No
3066	49.2373230	6.9990460	2	0	0	No
3067	49.2376850	4.0631690	1	0	0	No
3068	49.2396380	6.9893160	1	0	0	No
3069	49.2401570	6.9969330	2	0	0	No
3070	49.2406680	8.5374330	1	0	0	No
3071	49.2412530	7.0210290	3	0	0	No
3072	49.2448900	6.7874200	1	0	0	No
3073	49.2450530	7.3634020	1	0	0	No
3074	49.2489230	7.0175590	9	0	0	No
3075	49.2512200	8.8652200	1	0	0	No
3076	49.2525010	7.0329420	6	0	0	No
3077	49.2583290	4.0316960	2	0	0	No
3078	49.2627080	11.4612940	1	0	0	No
3079	49.2737530	7.0138780	2	0	0	No
3080	49.2742280	2.5173880	2	0	0	No
3081	49.2829170	8.1321830	1	0	0	No
3082	49.2833300	6.8832310	1	0	0	No
3083	49.2873500	8.6449600	1	0	0	No
3084	49.3014120	2.6048430	1	0	0	No
3085	49.3154890	7.1266220	1	0	0	No
3086	49.3211800	6.7286300	1	0	0	No
3087	49.3290240	9.3518720	1	0	0	No
3088	49.3295830	7.3398430	1	0	0	No
3089	49.3490900	8.6878850	2	0	0	No
3090	49.3565550	4.1903840	1	0	0	No
3091	49.3848500	8.7107400	5	0	0	No
3092	49.3928950	8.7202570	6	0	0	No
3093	49.3987520	8.6724340	2	0	0	No
3094	49.4001930	8.6920980	1	0	0	No
3095	49.4056900	8.6803100	1	0	0	No
3096	49.4094870	8.6886690	1	0	0	No
3097	49.4098780	8.7076230	1	0	0	No
3098	49.4099200	8.6895100	1	0	0	No
3099	49.4105510	8.7049440	1	0	0	No
3100	49.4116240	2.8159580	1	0	0	No
3101	49.4119090	8.7128840	1	0	0	No
3102	49.4126350	8.6753320	1	0	0	No
3103	49.4135140	8.6844800	1	0	0	No
3104	49.4141400	8.6683600	1	0	0	No
3105	49.4144240	8.6725930	12	0	0	No
3106	49.4147530	8.6680160	2	0	0	No
3107	49.4157620	8.6697360	2	0	0	No
3108	49.4160120	2.1105320	1	0	0	No
3109	49.4172770	8.6743890	7	0	0	No
3110	49.4178160	2.8261450	5	0	0	No
3111	49.4187620	0.2332620	1	0	0	No
3112	49.4189700	8.6727400	4	0	0	No
3113	49.4207220	8.6748240	1	0	0	No
3114	49.4215750	8.6748490	1	0	0	No
3115	49.4238280	7.7575300	9	0	0	No
3116	49.4242010	7.7550160	3	0	0	No
3117	49.4289570	11.0887370	1	0	0	No
3118	49.4402770	7.7652140	1	0	0	No
3119	49.4520300	11.0767500	4	0	0	No
3120	49.4573300	11.0205500	2	0	0	No
3121	49.4584930	1.0695870	4	0	0	No
3122	49.4597780	1.0797980	3	0	0	No
3123	49.4603070	1.0673690	2	0	0	No
3124	49.4624800	11.0641700	1	0	0	No
3125	49.4637280	8.4880210	1	0	0	No
3126	49.4679930	11.0128050	2	0	0	No
3127	49.4681170	1.0750560	1	0	0	No
3128	49.4746500	8.4918000	1	0	0	No
3129	49.4749170	11.1225980	1	0	0	No
3130	49.4758750	8.4932860	1	0	0	No
3131	49.4765300	8.4911300	1	0	0	No
3132	49.4774100	8.4451800	1	0	0	No
3133	49.4807500	11.1071300	1	0	0	No
3134	49.4818070	1.1092510	1	0	0	No
3135	49.4832230	10.9600770	1	0	0	No
3136	49.4837110	8.4622330	1	0	0	No
3137	49.4869610	8.4719660	2	0	0	No
3138	49.4874590	8.4660390	5	0	0	No
3139	49.4884210	11.1277550	4	0	0	No
3140	49.4901460	0.1265520	2	0	0	No
3141	49.4942150	8.4952090	1	0	0	No
3142	49.4943700	0.1079290	1	0	0	No
3143	49.4958070	0.1286510	1	0	0	No
3144	49.4969640	11.7554250	2	0	0	No
3145	49.4971200	11.0798080	1	0	0	No
3146	49.4973290	0.1454650	1	0	0	No
3147	49.5110480	11.2780250	1	0	0	No
3148	49.5231710	8.4932630	1	0	0	No
3149	49.5314400	0.0920740	1	0	0	No
3150	49.5423900	11.0266000	1	0	0	No
3151	49.5442120	11.0258910	2	0	0	No
3152	49.5471930	10.2353020	1	0	0	No
3153	49.5521470	8.3425800	1	0	0	No
3154	49.5652430	10.8845540	1	0	0	No
3155	49.5712700	11.0275740	3	0	0	No
3156	49.5730740	11.0008350	1	0	0	No
3157	49.5735000	11.0143900	2	0	0	No
3158	49.5738490	11.0270410	8	0	0	No
3159	49.5743790	11.0257830	1	0	0	No
3160	49.5754070	11.0272350	2	0	0	No
3161	49.5761180	11.0094810	3	0	0	No
3162	49.5793320	11.0303810	1	0	0	No
3163	49.5896740	11.0119610	14	0	0	No
3164	49.5900440	11.0120340	2	0	0	No
3165	49.5943700	11.0216200	2	0	0	No
3166	49.6024060	11.0069280	1	0	0	No
3167	49.6055060	6.1193910	1	0	0	No
3168	49.6076280	6.0699230	1	0	0	No
3169	49.6116210	6.1319350	6	0	0	No
3170	49.6158400	11.7971600	1	0	0	No
3171	49.6221900	6.1112940	1	0	0	No
3172	49.6237560	6.1489880	2	0	0	No
3173	49.6268960	6.1592150	1	0	0	No
3174	49.6337310	-1.6221370	2	0	0	No
3175	49.6498300	6.2261900	1	0	0	No
3176	49.6679400	8.9999800	1	0	0	No
3177	49.6795560	5.8242390	1	0	0	No
3178	49.6827800	8.5910900	1	0	0	No
3179	49.6851360	5.8104800	1	0	0	No
3180	49.7088040	7.8104770	1	0	0	No
3181	49.7272500	6.6029900	1	0	0	No
3182	49.7499920	6.6371430	1	0	0	No
3183	49.7709760	6.2332760	1	0	0	No
3184	49.7779590	9.9681860	2	0	0	No
3185	49.7815780	9.9668820	4	0	0	No
3186	49.7867400	9.9372000	1	0	0	No
3187	49.7913040	9.9533550	1	0	0	No
3188	49.7976300	9.9176900	4	0	0	No
3189	49.8029850	9.9601260	1	0	0	No
3190	49.8158270	9.9102610	1	0	0	No
3191	49.8190490	3.2963040	1	0	0	No
3192	49.8203830	9.9601910	1	0	0	No
3193	49.8354970	3.3055730	1	0	0	No
3194	49.8381780	9.1323590	1	0	0	No
3195	49.8401100	9.8774100	1	0	0	No
3196	49.8610000	8.5904500	1	0	0	No
3197	49.8613330	8.6826480	1	0	0	No
3198	49.8685210	8.6291940	7	0	0	No
3199	49.8695280	8.6506850	1	0	0	No
3200	49.8718970	8.6507740	3	0	0	No
3201	49.8728250	8.6511930	7	0	0	No
3202	49.8729850	8.6357530	1	0	0	No
3203	49.8732200	8.6608900	1	0	0	No
3204	49.8737110	8.6580740	1	0	0	No
3205	49.8745720	8.6549070	1	0	0	No
3206	49.8751100	8.6568700	1	0	0	No
3207	49.8754930	8.6599020	1	0	0	No
3208	49.8757710	8.6605300	6	0	0	No
3209	49.8775900	8.6402300	2	0	0	No
3210	49.8905000	8.6361000	1	0	0	No
3211	49.8969150	8.6559180	1	0	0	No
3212	49.9033400	8.6827000	1	0	0	No
3213	49.9293710	11.5804610	1	0	0	No
3214	49.9306700	8.6799300	2	0	0	No
3215	49.9456400	11.5713350	7	0	0	No
3216	49.9599470	11.5946010	3	0	0	No
3217	49.9619100	8.2599000	3	0	0	No
3218	49.9835670	7.9603520	1	0	0	No
3219	49.9844700	9.5789700	1	0	0	No
3220	49.9887500	8.4216980	2	0	0	No
3221	49.9926120	8.2596400	1	0	0	No
3222	49.9926420	8.2623130	1	0	0	No
3223	49.9928620	8.2472530	23	0	0	No
3224	50.0053290	8.0315810	1	0	0	No
3225	50.0062100	8.6486500	1	0	0	No
3226	50.0238090	8.1090730	1	0	0	No
3227	50.0316090	8.6964870	1	0	0	No
3228	50.0318410	10.2120280	1	0	0	No
3229	50.0379330	8.5621520	1	0	0	No
3230	50.0444880	10.2258400	1	0	0	No
3231	50.0481000	8.2356320	1	0	0	No
3232	50.0643460	19.9382780	1	0	0	No
3233	50.0728310	8.2520760	1	0	0	No
3234	50.0750690	14.4350770	1	0	0	No
3235	50.0792190	8.2448230	3	0	0	No
3236	50.0809600	8.6229900	1	0	0	No
3237	50.0832260	8.6297990	1	0	0	No
3238	50.0894080	9.0587410	1	0	0	No
3239	50.0909700	8.6632600	1	0	0	No
3240	50.0914000	9.0427000	1	0	0	No
3241	50.0952300	8.6653100	1	0	0	No
3242	50.0956100	9.0395800	1	0	0	No
3243	50.0994020	8.6671790	1	0	0	No
3244	50.1024210	8.7481000	3	0	0	No
3245	50.1074190	8.6550860	4	0	0	No
3246	50.1081600	8.6666700	1	0	0	No
3247	50.1102550	11.4396080	1	0	0	No
3248	50.1109220	8.6821270	13	0	0	No
3249	50.1115600	8.6591600	1	0	0	No
3250	50.1131760	8.6445450	2	0	0	No
3251	50.1146600	8.6781800	1	0	0	No
3252	50.1146700	8.6272400	2	0	0	No
3253	50.1152700	8.6746080	2	0	0	No
3254	50.1155990	8.6498650	1	0	0	No
3255	50.1161900	8.6481310	1	0	0	No
3256	50.1167480	8.6522220	1	0	0	No
3257	50.1169300	8.6493500	1	0	0	No
3258	50.1179070	8.6539800	4	0	0	No
3259	50.1184700	8.6538400	1	0	0	No
3260	50.1190510	8.6522440	1	0	0	No
3261	50.1192600	8.6542200	1	0	0	No
3262	50.1204000	8.6533300	1	0	0	No
3263	50.1208110	8.6542680	1	0	0	No
3264	50.1226800	8.4628200	1	0	0	No
3265	50.1264120	8.9283100	6	0	0	No
3266	50.1288000	8.5979600	1	0	0	No
3267	50.1306000	8.5670700	1	0	0	No
3268	50.1323500	8.5673380	3	0	0	No
3269	50.1329100	8.4380100	4	0	0	No
3270	50.1331700	8.9279400	1	0	0	No
3271	50.1437530	8.7457500	1	0	0	No
3272	50.1439900	8.1637600	1	0	0	No
3273	50.1465850	8.5542680	2	0	0	No
3274	50.1467470	8.5614550	1	0	0	No
3275	50.1470050	-5.0949760	2	0	0	No
3276	50.1480530	8.4981360	1	0	0	No
3277	50.1651790	8.6458010	1	0	0	No
3278	50.1657190	-5.1743470	2	0	0	No
3279	50.1678100	12.1450300	1	0	0	No
3280	50.1716700	8.6399700	2	0	0	No
3281	50.1726100	8.6317200	2	0	0	No
3282	50.1835300	8.7442440	1	0	0	No
3283	50.1952720	8.5843570	1	0	0	No
3284	50.1977950	3.8593690	1	0	0	No
3285	50.2125410	8.5644150	5	0	0	No
3286	50.2154900	8.3948090	1	0	0	No
3287	50.2622060	-5.1230570	1	0	0	No
3288	50.2737100	9.1161500	2	0	0	No
3289	50.2780390	-3.8685630	10	0	0	No
3290	50.2802280	3.9674000	1	0	0	No
3291	50.2808900	8.6584500	1	0	0	No
3292	50.2862960	9.1113840	1	0	0	No
3293	50.2873880	11.0167510	1	0	0	No
3294	50.3641850	-4.1391680	2	0	0	No
3295	50.3661580	-4.1478290	8	0	0	No
3296	50.3668620	-4.1450900	3	0	0	No
3297	50.3742150	-4.1382040	1	0	0	No
3298	50.3746320	-4.1378230	6	0	0	No
3299	50.3754570	-4.1426560	1	0	0	No
3300	50.3879000	7.5827300	1	0	0	No
3301	50.3937740	3.0833330	1	0	0	No
3302	50.4109030	4.4475210	1	0	0	No
3303	50.4153850	-3.5798290	1	0	0	No
3304	50.4289300	2.8318300	1	0	0	No
3305	50.4318520	-3.6911970	2	0	0	No
3306	50.4432050	3.9619770	1	0	0	No
3307	50.4516870	3.9589930	1	0	0	No
3308	50.4522840	3.9537670	1	0	0	No
3309	50.4542410	3.9566590	3	0	0	No
3310	50.4586450	3.9521770	1	0	0	No
3311	50.4668160	3.8118540	2	0	0	No
3312	50.4673880	4.8719850	2	0	0	No
3313	50.4689730	4.4322410	3	0	0	No
3314	50.4910550	5.0990880	1	0	0	No
3315	50.4911520	5.0964540	1	0	0	No
3316	50.4911560	5.0942070	2	0	0	No
3317	50.4925870	4.8037690	1	0	0	No
3318	50.5066790	8.9342400	1	0	0	No
3319	50.5165770	2.6694620	1	0	0	No
3320	50.5191330	5.2272650	1	0	0	No
3321	50.5194100	8.2615200	1	0	0	No
3322	50.5411920	5.8676600	1	0	0	No
3323	50.5474400	8.5279200	1	0	0	No
3324	50.5510630	4.7114840	1	0	0	No
3325	50.5589800	8.5081650	2	0	0	No
3326	50.5616250	4.6966340	1	0	0	No
3327	50.5616730	4.6987590	1	0	0	No
3328	50.5618100	8.6808700	1	0	0	No
3329	50.5651500	4.6884300	14	0	0	No
3330	50.5678200	8.5057900	1	0	0	No
3331	50.5678380	4.2748600	1	0	0	No
3332	50.5694200	8.6685600	1	0	0	No
3333	50.5696020	8.6729310	1	0	0	No
3334	50.5696070	8.6741010	1	0	0	No
3335	50.5706720	8.6708110	2	0	0	No
3336	50.5774790	5.5759530	1	0	0	No
3337	50.5805870	8.6774290	2	0	0	No
3338	50.5812160	8.6776220	2	0	0	No
3339	50.5830800	5.5590640	1	0	0	No
3340	50.5838830	5.4996300	2	0	0	No
3341	50.5842640	5.5650480	1	0	0	No
3342	50.5864660	4.3558460	1	0	0	No
3343	50.5866930	8.6784850	1	0	0	No
3344	50.5870140	8.6794970	1	0	0	No
3345	50.5876350	8.6783120	1	0	0	No
3346	50.5889800	8.6785900	1	0	0	No
3347	50.5905160	5.8557250	1	0	0	No
3348	50.5913900	5.5713200	1	0	0	No
3349	50.5932230	5.5606060	1	0	0	No
3350	50.5978700	4.3285100	1	0	0	No
3351	50.5997660	5.5733410	1	0	0	No
3352	50.6126650	5.5709690	1	0	0	No
3353	50.6140010	3.0366380	1	0	0	No
3354	50.6188430	5.5851290	1	0	0	No
3355	50.6201590	9.0279800	1	0	0	No
3356	50.6232520	3.1442650	18	0	0	No
3357	50.6237480	3.1639560	2	0	0	No
3358	50.6247740	5.8306310	1	0	0	No
3359	50.6270210	3.0664240	1	0	0	No
3360	50.6292500	3.0572560	9	0	0	No
3361	50.6316210	3.1533360	3	0	0	No
3362	50.6325570	5.5796660	16	0	0	No
3363	50.6335620	5.5750500	1	0	0	No
3364	50.6338910	3.0487410	1	0	0	No
3365	50.6339230	3.0709070	1	0	0	No
3366	50.6340890	3.0457270	1	0	0	No
3367	50.6390200	3.1308680	3	0	0	No
3368	50.6390390	5.1747250	1	0	0	No
3369	50.6403660	5.5754560	1	0	0	No
3370	50.6415250	3.1404650	2	0	0	No
3371	50.6420320	7.3558820	1	0	0	No
3372	50.6432920	2.7338890	1	0	0	No
3373	50.6491710	3.1542790	1	0	0	No
3374	50.6509670	5.6255170	1	0	0	No
3375	50.6557800	6.1829700	1	0	0	No
3376	50.6576600	11.3640000	1	0	0	No
3377	50.6606680	5.5293620	1	0	0	No
3378	50.6661130	4.6195970	1	11	11	Yes
3379	50.6680810	4.6118320	39	11	11	Yes
3380	50.6699680	4.6155630	6	11	11	Yes
3381	50.6708890	7.1717310	1	0	0	No
3382	50.6736330	4.6121130	4	11	11	Yes
3383	50.6753340	3.1852580	1	0	0	No
3384	50.6794840	4.7001160	1	11	11	Yes
3385	50.6806120	-2.2518150	4	0	0	No
3386	50.6843500	10.9254730	1	0	0	No
3387	50.6857220	10.9431120	1	0	0	No
3388	50.6881070	9.7611510	1	0	0	No
3389	50.6894710	3.1704340	1	0	0	No
3390	50.6941900	7.1592320	4	0	0	No
3391	50.6944720	3.1563410	1	0	0	No
3392	50.7002100	7.1372500	1	0	0	No
3393	50.7025560	3.1942820	1	0	0	No
3394	50.7028810	5.6501640	1	0	0	No
3395	50.7053900	7.1417900	1	0	0	No
3396	50.7064840	7.1378180	1	0	0	No
3397	50.7111640	-2.4411810	2	0	0	No
3398	50.7120300	6.1421600	1	0	0	No
3399	50.7129000	6.1424100	1	12	11	Yes
3400	50.7132600	6.1448100	1	12	11	Yes
3401	50.7137130	6.1442110	1	12	11	Yes
3402	50.7150500	-1.9872480	3	0	0	No
3403	50.7154350	-1.9901520	1	0	0	No
3404	50.7191640	-1.8807690	1	0	0	No
3405	50.7204290	-3.5144440	1	0	0	No
3406	50.7249930	3.1620700	1	0	0	No
3407	50.7252310	1.6133340	1	0	0	No
3408	50.7253000	7.0899000	2	0	0	No
3409	50.7253900	7.0895900	1	0	0	No
3410	50.7254400	4.5303640	1	11	11	Yes
3411	50.7259820	7.0920240	1	0	0	No
3412	50.7265470	1.5996550	1	0	0	No
3413	50.7283200	7.0968150	1	0	0	No
3414	50.7296200	7.1037500	1	0	0	No
3415	50.7307400	6.1823700	2	12	11	Yes
3416	50.7318970	4.4996450	2	11	11	Yes
3417	50.7339530	-3.5325910	2	0	0	No
3418	50.7352630	-3.5350690	1	0	0	No
3419	50.7361460	-3.5352960	3	0	0	No
3420	50.7372330	-3.5321960	1	0	0	No
3421	50.7374300	7.0982070	4	0	0	No
3422	50.7375700	4.2325100	1	11	11	Yes
3423	50.7375870	7.1009210	6	0	0	No
3424	50.7376350	4.6946770	1	11	11	Yes
3425	50.7378400	7.0698100	1	0	0	No
3426	50.7404060	7.1009090	1	0	0	No
3427	50.7408750	7.1217870	1	0	0	No
3428	50.7459400	4.3575300	4	11	11	Yes
3429	50.7467670	-1.9120970	1	0	0	No
3430	50.7470880	-1.9949880	3	0	0	No
3431	50.7477600	3.5746500	1	0	0	No
3432	50.7484150	7.2231830	1	0	0	No
3433	50.7507220	7.0709250	1	0	0	No
3434	50.7519190	7.0965560	5	0	0	No
3435	50.7533440	6.1123900	5	12	11	Yes
3436	50.7551500	6.2407500	2	12	11	Yes
3437	50.7557560	4.3867080	1	11	11	Yes
3438	50.7650490	-2.7105320	1	0	0	No
3439	50.7660260	4.3456090	3	11	11	Yes
3440	50.7694780	7.1875790	18	0	0	No
3441	50.7695000	-3.9012850	3	0	0	No
3442	50.7698060	6.1084490	2	12	11	Yes
3443	50.7706180	6.0371430	4	12	11	Yes
3444	50.7727200	6.1372800	1	12	11	Yes
3445	50.7737300	6.0990800	1	12	11	Yes
3446	50.7748010	6.0750010	2	12	11	Yes
3447	50.7753460	6.0838870	21	12	11	Yes
3448	50.7768230	6.0433850	1	12	11	Yes
3449	50.7774970	6.0820850	1	12	11	Yes
3450	50.7778750	6.0771280	4	12	11	Yes
3451	50.7779570	6.0404100	1	12	11	Yes
3452	50.7780480	6.0887680	1	12	11	Yes
3453	50.7790510	6.0630160	1	12	11	Yes
3454	50.7792690	6.0788970	1	12	11	Yes
3455	50.7793600	6.0755890	2	12	11	Yes
3456	50.7795660	6.0679080	2	12	11	Yes
3457	50.7797230	6.0769820	1	12	11	Yes
3458	50.7807450	6.0735320	1	12	11	Yes
3459	50.7823000	6.0803000	1	12	11	Yes
3460	50.7825040	6.0488000	4	12	11	Yes
3461	50.7832970	6.0467720	6	12	11	Yes
3462	50.7844460	6.0911150	1	12	11	Yes
3463	50.7854200	6.1097900	1	12	11	Yes
3464	50.7856490	6.0478260	6	12	11	Yes
3465	50.7861460	6.0767960	1	12	11	Yes
3466	50.7863300	6.1156100	1	12	11	Yes
3467	50.7883830	6.1168950	2	12	11	Yes
3468	50.7885070	6.1170590	4	12	11	Yes
3469	50.7887210	-1.7932010	2	0	0	No
3470	50.7895480	12.9420560	1	0	0	No
3471	50.7897300	6.1406500	1	12	11	Yes
3472	50.7904700	6.0621800	1	12	11	Yes
3473	50.7908200	6.1118800	2	12	11	Yes
3474	50.7908670	6.0663600	7	12	11	Yes
3475	50.7968090	4.3360300	1	11	11	Yes
3476	50.7968210	4.3569000	10	11	11	Yes
3477	50.7984600	-1.0958280	3	0	0	No
3478	50.7999240	4.3364630	1	11	11	Yes
3479	50.8019190	5.2202650	2	0	0	No
3480	50.8021730	8.7667930	4	0	0	No
3481	50.8023250	4.9487880	1	11	11	Yes
3482	50.8037920	8.7565570	1	0	0	No
3483	50.8050900	6.4528900	1	12	11	Yes
3484	50.8060690	7.1252270	1	0	0	No
3485	50.8062560	8.7612480	1	0	0	No
3486	50.8089300	3.1836030	2	0	0	No
3487	50.8101820	8.7739560	1	0	0	No
3488	50.8110570	-0.5386610	1	0	0	No
3489	50.8110600	8.7693900	1	0	0	No
3490	50.8119480	4.3826170	2	11	11	Yes
3491	50.8122990	8.8115050	1	0	0	No
3492	50.8130630	4.4308480	9	11	11	Yes
3493	50.8135850	3.2700030	1	0	0	No
3494	50.8136100	4.3836990	2	11	11	Yes
3495	50.8140250	12.9295080	1	0	0	No
3496	50.8157250	5.1862510	2	0	0	No
3497	50.8166670	-1.0833330	1	0	0	No
3498	50.8166900	6.0523400	1	12	11	Yes
3499	50.8167150	4.4267450	1	11	11	Yes
3500	50.8187760	12.5451710	1	0	0	No
3501	50.8192840	4.4296430	3	11	11	Yes
3502	50.8194780	3.2577260	7	0	0	No
3503	50.8195920	4.3987390	1	11	11	Yes
3504	50.8201550	-0.5300810	4	0	0	No
3505	50.8217090	9.0113590	1	0	0	No
3506	50.8220670	12.8405600	1	0	0	No
3507	50.8225300	-0.1371630	19	0	0	No
3508	50.8230540	4.3688930	1	11	11	Yes
3509	50.8231240	4.3924720	5	11	11	Yes
3510	50.8233410	6.1877100	1	12	11	Yes
3511	50.8236520	-0.3234840	1	0	0	No
3512	50.8247770	-0.3569900	2	0	0	No
3513	50.8259260	4.5077780	4	11	11	Yes
3514	50.8278450	12.9213700	2	0	0	No
3515	50.8293740	-0.9781900	1	0	0	No
3516	50.8311630	4.4048730	1	11	11	Yes
3517	50.8312760	6.0829040	4	12	11	Yes
3518	50.8314960	6.0794850	2	12	11	Yes
3519	50.8325990	4.3479900	1	11	11	Yes
3520	50.8335310	4.3616760	1	11	11	Yes
3521	50.8343730	4.3610440	2	11	11	Yes
3522	50.8344890	4.3459420	1	11	11	Yes
3523	50.8348610	4.3638640	1	11	11	Yes
3524	50.8349670	4.3326170	1	11	11	Yes
3525	50.8351560	5.7165180	2	12	11	Yes
3526	50.8352630	4.3756680	3	11	11	Yes
3527	50.8354240	4.3588920	4	11	11	Yes
3528	50.8370430	-1.0435930	1	0	0	No
3529	50.8377640	5.7164910	1	12	11	Yes
3530	50.8380430	4.4002860	1	11	11	Yes
3531	50.8384340	4.3631520	2	11	11	Yes
3532	50.8410850	4.3699240	1	11	11	Yes
3533	50.8412490	4.3832390	1	11	11	Yes
3534	50.8421250	4.3672720	1	11	11	Yes
3535	50.8421450	4.3739260	2	11	11	Yes
3536	50.8430080	4.3531770	1	11	11	Yes
3537	50.8436580	4.3553430	1	11	11	Yes
3538	50.8439160	-0.1189890	1	0	0	No
3539	50.8449300	6.9061100	1	0	0	No
3540	50.8451840	4.3897930	1	11	11	Yes
3541	50.8453820	5.6851180	1	12	11	Yes
3542	50.8455080	4.3519500	3	11	11	Yes
3543	50.8459240	4.3722940	1	11	11	Yes
3544	50.8459600	4.3721220	1	11	11	Yes
3545	50.8464730	5.6867080	1	12	11	Yes
3546	50.8469550	3.6013680	9	0	0	No
3547	50.8474460	4.3767900	1	11	11	Yes
3548	50.8491350	5.6726400	2	12	11	Yes
3549	50.8492270	2.8779390	1	0	0	No
3550	50.8502320	4.7345850	1	11	11	Yes
3551	50.8503400	4.3517100	104	11	11	Yes
3552	50.8505840	5.6903750	3	12	11	Yes
3553	50.8509290	7.1137340	7	0	0	No
3554	50.8510190	7.1120180	1	0	0	No
3555	50.8513680	5.6909730	5	12	11	Yes
3556	50.8524420	4.4531480	1	11	11	Yes
3557	50.8528660	4.7343370	1	11	11	Yes
3558	50.8534680	4.4422800	1	11	11	Yes
3559	50.8537610	-0.6358470	1	0	0	No
3560	50.8539700	3.2870000	1	0	0	No
3561	50.8541550	3.3074450	1	0	0	No
3562	50.8548460	-1.1865870	1	0	0	No
3563	50.8551240	4.4165750	1	11	11	Yes
3564	50.8557950	4.3552580	2	11	11	Yes
3565	50.8561500	9.7251200	1	0	0	No
3566	50.8569430	4.3949780	1	11	11	Yes
3567	50.8581480	4.4338160	1	11	11	Yes
3568	50.8589810	4.3824030	1	11	11	Yes
3569	50.8617800	4.7121360	4	11	11	Yes
3570	50.8619950	6.1899020	1	12	11	Yes
3571	50.8621590	4.6718380	2	11	11	Yes
3572	50.8624370	4.6876630	1	11	11	Yes
3573	50.8638600	4.6959400	47	11	11	Yes
3574	50.8647390	6.0668520	2	12	11	Yes
3575	50.8651550	4.6788240	28	11	11	Yes
3576	50.8668790	-1.2448610	1	0	0	No
3577	50.8669960	4.3880360	3	11	11	Yes
3578	50.8689440	4.6940430	1	11	11	Yes
3579	50.8696880	4.7130590	1	11	11	Yes
3580	50.8707170	7.1407340	1	0	0	No
3581	50.8715000	4.7938490	1	11	11	Yes
3582	50.8737400	6.1905400	1	12	11	Yes
3583	50.8739350	4.4009420	1	11	11	Yes
3584	50.8758950	4.7151460	1	11	11	Yes
3585	50.8766480	2.8824160	3	0	0	No
3586	50.8775980	4.7003390	1	11	11	Yes
3587	50.8777800	4.6947040	1	11	11	Yes
3588	50.8779110	4.7005860	1	11	11	Yes
3589	50.8779540	4.7002950	7	11	11	Yes
3590	50.8781620	4.5736000	2	11	11	Yes
3591	50.8781840	4.5740580	1	11	11	Yes
3592	50.8783340	4.7049940	1	11	11	Yes
3593	50.8787330	4.4154530	1	11	11	Yes
3594	50.8789020	4.4200730	1	11	11	Yes
3595	50.8793930	4.6925230	1	11	11	Yes
3596	50.8799490	4.6725000	2	11	11	Yes
3597	50.8803330	4.4346780	1	11	11	Yes
3598	50.8810050	4.4567820	1	11	11	Yes
3599	50.8819670	4.4364900	3	11	11	Yes
3600	50.8835720	4.4174900	1	11	11	Yes
3601	50.8836760	8.5460200	1	0	0	No
