IDb	Year	Latitude	Longitude
8915	0	46.519962	6.633597
8916	0	41.384874	2.115246
8916	0	51.526933	-0.134959
8916	0	37.431635	15.042141
8916	0	53.05127	8.79791
8916	0	48.843807	2.354129
8917	0	51.707666	8.771789
8917	0	40.210059	-8.423947
8917	0	53.763201	-2.70309
8917	0	50.790867	6.06636
8917	0	49.573849	11.027041
8917	0	50.88645	4.703888
8918	0	41.384874	2.115246
8918	0	51.608044	-1.24484
8918	0	48.817223	1.949075
8918	0	48.1769	11.56134
8918	0	51.496186	-0.324723
8918	0	41.365844	2.121089
8919	0	48.846222	2.346414
8919	0	59.402434	17.946482
8919	0	51.608044	-1.24484
8919	0	45.51857	9.22848
8919	0	48.817242	2.32795
8919	0	53.475128	-2.235062
8919	0	40.462761	-3.692955
8919	0	53.763201	-2.70309
8919	0	45.478384	9.228112
8919	0	50.117907	8.65398
8919	0	40.459465	-3.692519
8920	0	48.224896	16.356965
8920	0	48.785094	2.045782
8920	0	50.893613	-1.394196
8920	0	48.749358	2.349936
8920	0	51.426547	-0.943614
8920	0	48.085107	11.28644
8920	0	38.242477	21.734964
8920	0	47.077561	15.424896
8920	0	48.846789	2.109149
8920	0	50.84493	6.90611
8920	0	53.403741	-2.971252
8920	0	50.769478	7.187579
8920	0	51.026701	-1.398903
8920	0	48.150891	11.725642
8920	0	51.553145	-2.571923
8921	0	48.713168	2.184898
8921	0	55.641771	12.099442
8921	0	51.462002	6.993077
8921	0	48.697161	2.189617
8921	0	41.933723	12.60348
8921	0	48.876403	2.285682
8921	0	49.573849	11.027041
8922	0	48.85411	2.222617
8922	0	45.068614	7.677688
8922	0	37.983917	23.72936
8922	0	51.515136	-0.116613
8922	0	48.150485	11.621045
8922	0	37.976591	23.764991
8923	0	48.091622	11.649201
8923	0	45.068614	7.677688
8923	0	41.104395	16.878939
8923	0	35.489058	23.992845
8923	0	37.975788	23.74134
8923	0	37.983917	23.72936
8923	0	50.769478	7.187579
8923	0	45.478384	9.228112
8924	0	55.872617	-4.285491
8924	0	48.895281	2.283489
8924	0	48.644595	2.231519
8924	0	48.80977	2.139501
8924	0	44.403018	8.942121
8924	0	51.187329	-2.529808
8925	0	51.24723	-0.755717
8925	0	48.833672	2.249781
8925	0	43.623626	7.045041
8925	0	51.375947	-0.098017
8925	0	48.825415	2.130544
8925	0	43.295385	-1.985706
8926	0	48.091622	11.649201
8926	0	45.46581	9.18297
8926	0	51.51498	-0.301464
8926	0	48.849838	2.28653
8926	0	48.785228	2.04466
8926	0	48.644595	2.231519
8926	0	48.268488	16.409827
8926	0	51.73121	8.73616
8927	0	45.471395	9.190851
8927	0	48.091622	11.649201
8927	0	51.426795	-0.334305
8927	0	45.519483	9.211348
8928	0	50.806256	8.761248
8928	0	46.947922	7.444608
8928	0	50.451687	3.958993
8928	0	46.519962	6.633597
8928	0	50.876648	2.882416
8929	0	52.090737	5.12142
8929	0	53.467185	-2.23413
8929	0	52.002199	4.369977
8929	0	52.041631	4.338426
8929	0	46.255109	6.053591
8929	0	52.099771	-2.320026
8929	0	55.369332	10.413398
8929	0	51.375947	-0.098017
8929	0	37.908442	23.716464
8929	0	51.498824	-0.179107
8930	0	52.000699	4.379338
8930	0	48.149351	11.567826
8930	0	48.780374	2.212833
8930	0	48.224896	16.356965
8930	0	52.356653	4.869682
8930	0	50.790867	6.06636
8930	0	50.769478	7.187579
8930	0	48.825415	2.130544
8931	0	52.221537	6.893662
8931	0	48.626181	2.430236
8931	0	48.644595	2.231519
8931	0	50.85034	4.35171
8931	0	43.26001	-2.931954
8931	0	48.884961	2.239052
8932	0	45.444457	9.118893
8932	0	48.833864	2.251426
8932	0	48.879114	2.325076
8932	0	51.519957	-0.130045
8932	0	51.507333	-0.431821
8932	0	48.843807	2.354129
8932	0	52.38469	13.07433
8932	0	52.502818	13.337507
8933	0	43.722839	10.401689
8933	0	50.85034	4.35171
8933	0	43.719867	10.402908
8933	0	44.166697	9.876912
8933	0	44.10245	9.824083
8933	0	41.902784	12.496366
8934	0	55.801044	12.498873
8934	0	40.438391	-3.703204
8934	0	48.85411	2.222617
8934	0	40.412497	-3.870621
8934	0	40.525069	-3.692753
8934	0	38.722252	-9.139337
8934	0	59.426818	17.951554
8935	0	49.423828	7.75753
8935	0	49.440277	7.765214
8935	0	48.825079	2.353044
8935	0	53.304768	-6.187716
8936	0	45.51857	9.22848
8936	0	48.150485	11.621045
8936	0	51.515136	-0.116613
8936	0	45.478384	9.228112
8936	0	48.825415	2.130544
8936	0	51.507351	-0.127758
8937	0	48.830667	2.238268
8937	0	45.18854	5.704587
8937	0	51.507351	-0.127758
8937	0	43.715434	10.407728
8937	0	48.846789	2.109149
8937	0	48.825415	2.130544
8938	0	48.09594	11.51274
8938	0	52.130072	-0.991307
8938	0	41.38698	2.16364
8938	0	53.467185	-2.23413
8938	0	50.731897	4.499645
8938	0	45.762971	4.85839
8938	0	35.33958	25.174748
8939	0	43.529742	5.447427
8939	0	48.832226	9.151824
8939	0	48.626181	2.430236
8939	0	48.169459	11.597756
8939	0	48.896928	2.227205
8939	0	51.498824	-0.179107
8939	0	51.49358	7.40674
8940	0	48.149351	11.567826
8940	0	52.011577	4.357068
8940	0	52.000699	4.379338
8940	0	45.20716	5.784612
8940	0	47.661765	9.480011
8940	0	47.67718	9.16822
8940	0	40.429965	-3.725739
8940	0	37.983917	23.72936
8940	0	50.790867	6.06636
8940	0	37.981137	23.729644
8940	0	50.850929	7.113734
8940	0	38.722252	-9.139337
8941	0	55.8451	-4.428004
8941	0	40.445555	-3.690549
8941	0	53.101348	8.861163
8941	0	40.458331	-3.668147
8941	0	37.995752	23.777681
8941	0	37.955333	23.852226
8942	0	45.188529	5.724524
8942	0	51.513587	7.465298
8942	0	45.52198	9.380936
8942	0	45.519483	9.211348
8942	0	51.470022	-0.454295
8942	0	45.406435	11.876761
8942	0	48.80977	2.139501
8942	0	50.117907	8.65398
8942	0	48.825415	2.130544
8943	0	48.11569	-1.67323
8943	0	48.826294	2.346419
8943	0	48.80598	2.022188
8943	0	40.426175	-3.685144
8943	0	51.498824	-0.179107
8943	0	37.995877	23.778815
8944	0	52.38664	-1.558444
8944	0	52.463644	-1.84594
8944	0	48.817223	1.949075
8944	0	52.50205	13.33264
8944	0	50.790867	6.06636
8945	0	51.5225	-0.041885
8945	0	63.419064	10.399477
8945	0	48.872404	2.295712
8945	0	40.459575	-3.690506
8945	0	48.833672	2.249781
8945	0	45.2108	5.789358
8946	0	63.419604	10.403593
8946	0	50.71203	6.14216
8946	0	48.872404	2.295712
8946	0	48.833672	2.249781
8946	0	48.880536	2.244585
8946	0	45.155474	5.742761
8946	0	43.715434	10.407728
8947	0	48.877509	2.326049
8947	0	54.976519	-1.606723
8947	0	54.585566	-5.926466
8947	0	46.062734	11.124411
8947	0	54.944285	-1.471093
8948	0	45.07697	7.61441
8948	0	48.62842	2.42873
8948	0	46.065173	11.152166
8948	0	41.899574	12.47399
8948	0	40.459465	-3.692519
8949	0	48.847647	2.208115
8949	0	51.608044	-1.24484
8949	0	48.842729	2.343149
8949	0	50.878184	4.574058
8949	0	51.426795	-0.334305
8949	0	49.417816	2.826145
8950	0	48.14365	11.575827
8950	0	48.091622	11.649201
8950	0	48.785228	2.04466
8950	0	48.150485	11.621045
8950	0	48.838138	2.583514
8950	0	55.909403	-3.320699
8950	0	51.507351	-0.127758
8951	0	48.091622	11.649201
8951	0	48.855809	2.331568
8951	0	48.091622	11.649201
8951	0	48.74058	9.09921
8951	0	51.507351	-0.127758
8952	0	51.413696	5.417098
8952	0	48.781275	10.10084
8952	0	45.205681	5.69975
8952	0	48.72653	9.07349
8952	0	50.86386	4.69594
8952	0	48.824998	2.275611
8953	0	48.781275	10.10084
8953	0	51.413696	5.417098
8953	0	48.868248	2.330066
8953	0	49.544212	11.025891
8953	0	51.824437	5.819836
8953	0	45.209786	5.777628
8954	0	50.86178	4.712136
8954	0	50.88645	4.703888
8954	0	51.423382	-0.682328
8954	0	50.869688	4.713059
8955	0	53.66458	10.2307
8955	0	45.111309	7.670646
8955	0	44.497018	11.349348
8955	0	48.707456	9.004405
8956	0	49.28333	6.883231
8956	0	48.863336	2.293091
8956	0	51.493161	7.405289
8956	0	48.838138	2.583514
8956	0	43.604652	1.444209
8956	0	45.205681	5.69975
8956	0	51.428721	6.796049
8956	0	51.891882	7.62611
8957	0	55.787026	12.527595
8957	0	48.091622	11.649201
8957	0	48.644595	2.231519
8957	0	45.205681	5.69975
8957	0	51.515239	-0.098285
8957	0	51.525942	-3.087613
8957	0	50.86386	4.69594
8957	0	48.824998	2.275611
8958	0	51.423047	-0.973456
8958	0	48.899869	2.250162
8958	0	50.86178	4.712136
8958	0	55.873812	12.495413
8958	0	55.897486	12.5275
8958	0	50.862437	4.687663
8959	0	52.221537	6.893662
8959	0	48.713168	2.184898
8959	0	48.856614	2.352222
8959	0	43.64152	7.009186
8959	0	52.203168	0.118871
8959	0	47.661765	9.480011
8960	0	43.471728	-3.786691
8960	0	40.412497	-3.870621
8960	0	48.42582	9.96344
8960	0	40.395476	-3.690217
8960	0	48.15336	11.47699
8961	0	45.465422	9.185924
8961	0	48.817068	2.35332
8961	0	50.846955	3.601368
8961	0	48.1769	11.56134
8961	0	51.493161	7.405289
8961	0	51.219448	4.402464
8961	0	40.395476	-3.690217
8961	0	41.500212	2.105373
8961	0	51.428721	6.796049
8962	0	51.898486	-8.482945
8962	0	48.922062	2.253331
8962	0	53.381397	-1.479332
8962	0	48.901685	2.261008
8962	0	48.135125	11.581981
8962	0	46.230683	6.143478
8962	0	55.019439	-1.491136
8963	0	44.403189	8.972182
8963	0	52.011577	4.357068
8963	0	51.401409	-1.323114
8963	0	45.48666	9.056742
8963	0	52.41265	9.63591
8964	0	44.403165	8.971869
8964	0	46.99382	6.940491
8964	0	48.815395	2.309997
8964	0	48.135125	11.581981
8964	0	45.416983	9.281165
8964	0	40.442454	-3.685694
8964	0	48.15336	11.47699
8965	0	50.846955	3.601368
8965	0	48.091622	11.649201
8965	0	48.817068	2.35332
8965	0	51.898486	-8.482945
8965	0	51.88306	6.09847
8965	0	51.205822	4.398361
8965	0	48.832226	9.151824
8966	0	40.440397	-3.680574
8966	0	48.496232	9.191383
8966	0	41.384874	2.115246
8966	0	56.76512	14.005543
8966	0	37.912519	23.745502
8966	0	41.500212	2.105373
8967	0	51.657769	-1.228669
8967	0	51.02589	13.73214
8967	0	52.081597	6.452528
8967	0	48.15336	11.47699
8968	0	48.091622	11.649201
8968	0	63.980287	28.674904
8968	0	52.166367	-1.063768
8968	0	50.86386	4.69594
8969	0	51.898486	-8.482945
8969	0	48.103042	-1.40192
8969	0	50.031609	8.696487
8969	0	48.80598	2.022188
8969	0	45.191051	9.148407
8970	0	52.003063	4.376743
8970	0	55.873812	12.495413
8970	0	45.205681	5.69975
8970	0	51.413376	-0.747199
8970	0	41.900999	12.512167
8970	0	41.500212	2.105373
8970	0	38.722252	-9.139337
8970	0	37.955333	23.852226
8970	0	52.27543	10.54202
8970	0	48.15336	11.47699
8971	0	48.899869	2.250162
8971	0	48.064054	11.665212
8971	0	48.135125	11.581981
8972	0	53.467185	-2.23413
8972	0	51.457662	5.384977
8972	0	50.86178	4.712136
8972	0	51.413849	5.463931
8972	0	51.498892	-0.102092
8972	0	50.865155	4.678824
8973	0	48.06155	11.66321
8973	0	43.47373	5.604948
8973	0	48.676793	2.160938
8973	0	52.192274	0.140836
8973	0	48.74028	9.09441
8974	0	45.51857	9.22848
8974	0	48.496232	9.191383
8974	0	54.579751	-5.935063
8974	0	45.465422	9.185924
8974	0	37.983917	23.72936
8974	0	45.468842	9.221291
8975	0	51.898486	-8.482945
8975	0	52.005747	-0.425547
8975	0	48.30694	11.62262
8975	0	54.428736	-2.961333
8976	0	48.091622	11.649201
8976	0	46.596155	13.855469
8976	0	55.425107	-4.57342
8976	0	51.713582	8.739982
8977	0	48.745127	9.103533
8977	0	50.788507	6.117059
8977	0	47.306629	8.55106
8977	0	50.86386	4.69594
8977	0	51.413849	5.463931
8978	0	48.713168	2.184898
8978	0	48.899869	2.250162
8978	0	46.518746	6.563755
8978	0	45.205681	5.69975
8978	0	53.206699	-0.610811
8978	0	51.441642	5.469722
8978	0	50.865155	4.678824
8979	0	45.205681	5.69975
8979	0	48.713168	2.184898
8979	0	50.65766	11.364
8979	0	55.872152	12.493392
8979	0	50.927054	11.589237
8979	0	38.722252	-9.139337
8979	0	50.86386	4.69594
8979	0	50.895275	11.597414
8979	0	50.928427	11.580802
8979	0	51.413849	5.463931
8980	0	48.091622	11.649201
8980	0	38.24664	21.734574
8980	0	38.725898	-9.147806
8980	0	48.74028	9.09441
8980	0	49.421575	8.674849
8980	0	47.546597	8.963975
8980	0	37.955333	23.852226
8980	0	50.86386	4.69594
8980	0	38.722252	-9.139337
8981	0	41.850668	12.598224
8981	0	45.484661	9.197453
8981	0	48.224896	16.356965
8981	0	48.85411	2.222617
8981	0	45.408027	11.87192
8981	0	48.091622	11.649201
8981	0	43.471728	-3.786691
8981	0	40.467893	-3.571147
8981	0	53.338944	-6.25284
8981	0	52.166367	-1.063768
8981	0	51.42761	6.78403
8981	0	40.471568	-3.449835
8981	0	48.740184	2.487555
8981	0	45.070312	7.686856
8981	0	54.173387	-3.075103
8982	0	44.48811	11.32842
8982	0	45.465422	9.185924
8982	0	48.496232	9.191383
8983	0	40.429819	-3.68039
8983	0	48.566863	13.451195
8983	0	40.460442	-3.647116
8983	0	48.091622	11.649201
8983	0	40.412497	-3.870621
8983	0	51.532848	-0.472855
8983	0	53.147946	8.175364
8983	0	45.48666	9.056742
8986	0	48.839695	2.239912
8986	0	45.835507	1.242699
8986	0	50.623252	3.144265
8986	0	48.697161	2.189617
8986	0	38.722252	-9.139337
8986	0	51.42761	6.78403
8986	0	48.901685	2.261008
8986	0	38.725898	-9.147806
8986	0	48.42143	9.94168
8986	0	48.390855	9.974118
8986	0	48.681204	2.201264
8989	0	38.665845	-9.194595
8989	0	51.477807	5.458886
8989	0	53.487523	-2.290126
8989	0	43.064887	-2.490208
8989	0	49.463728	8.488021
8989	0	50.770618	6.037143
8990	0	38.75776	-9.224547
8990	0	50.78542	6.10979
8990	0	45.11541	7.64694
8990	0	44.648963	7.662062
8990	0	50.770618	6.037143
8991	0	48.877509	2.326049
8991	0	48.735048	2.166776
8991	0	43.56343	1.480198
8991	0	51.875758	4.401083
8991	0	43.064887	-2.490208
8991	0	50.110922	8.682127
8991	0	49.01168	8.42473
8991	0	51.221052	6.767738
8991	0	48.50031	9.185812
8992	0	48.869205	2.188157
8992	0	51.449626	5.494904
8992	0	48.70936	9.46977
8992	0	37.983917	23.72936
8992	0	49.014185	8.383265
8992	0	37.958846	23.717889
8992	0	48.91967	2.333239
8993	0	50.769806	6.108449
8993	0	52.939061	-1.204003
8993	0	48.749358	2.349936
8993	0	38.736829	-9.136612
8993	0	48.72477	9.10832
8993	0	52.087265	5.159929
8993	0	48.784965	9.241366
8993	0	48.782437	11.415825
8993	0	48.1769	11.56134
8994	0	50.11156	8.65916
8994	0	41.503718	2.086401
8994	0	39.51041	-0.35873
8995	0	43.486851	5.379414
8995	0	48.817242	2.32795
8995	0	48.817223	1.949075
8995	0	50.51941	8.26152
8996	0	38.722252	-9.139337
8996	0	51.900595	-8.483336
8996	0	37.995752	23.777681
8996	0	37.955333	23.852226
8997	0	50.86386	4.69594
8997	0	52.67891	7.23809
8997	0	50.85034	4.35171
8997	0	52.37631	9.72908
8997	0	50.80893	3.183603
8997	0	52.39025	9.70646
8997	0	50.88645	4.703888
8998	0	48.789776	2.287181
8998	0	40.462761	-3.692955
8998	0	49.02812	8.4417
8998	0	49.01168	8.42473
8999	0	50.9097	-1.404351
8999	0	50.896975	-1.518471
8999	0	51.49166	7.40139
9000	0	49.00689	8.403653
9000	0	52.011577	4.357068
9000	0	53.800755	-1.549077
9000	0	47.896974	10.644959
9000	0	48.813437	2.318348
9000	0	50.881967	4.43649
9000	0	48.1769	11.56134
9000	0	52.954783	-1.158109
9001	0	41.104395	16.878939
9001	0	48.14365	11.575827
9001	0	50.86386	4.69594
9001	0	38.736996	-9.139917
9001	0	50.099402	8.667179
9001	0	48.78231	9.1686
9002	0	51.458849	-2.60294
9002	0	64.149814	-21.796287
9002	0	37.983917	23.72936
9002	0	64.143161	-21.937521
9002	0	64.118954	-21.813773
9002	0	64.250412	-15.203855
9002	0	51.748451	-1.277521
9002	0	55.729545	12.458309
9003	0	45.752077	4.837722
9003	0	45.114941	7.751934
9003	0	52.403183	-1.504342
9003	0	53.3502	-2.897946
9003	0	44.625003	8.661747
9004	0	52.154787	5.380091
9004	0	53.257962	-2.161816
9004	0	44.50386	11.437729
9004	0	52.169401	4.486999
9004	0	51.758388	-0.438731
9005	0	48.091622	11.649201
9005	0	48.583208	7.765349
9005	0	50.491156	5.094207
9006	0	48.745127	9.103533
9006	0	41.104395	16.878939
9006	0	45.065313	7.666596
9006	0	41.104395	16.878939
9006	0	45.22538	5.801707
9006	0	43.354419	-2.846704
9006	0	48.091622	11.649201
9006	0	41.147308	-8.615853
9006	0	48.874677	2.312568
9006	0	46.519962	6.633597
9006	0	48.894062	2.240082
9006	0	48.784965	9.241366
9006	0	45.4785	8.910335
9006	0	48.851726	2.262351
9006	0	53.763201	-2.70309
9006	0	48.091622	11.649201
9006	0	49.01546	8.4258
9007	0	48.091622	11.649201
9007	0	44.80064	-0.596055
9007	0	47.419537	9.368207
9007	0	41.656891	-4.710983
9007	0	50.783297	6.046772
9007	0	53.193392	-2.893075
9007	0	48.851726	2.262351
9007	0	50.881967	4.43649
9007	0	45.056384	7.67864
9007	0	48.72653	9.07349
9007	0	48.673218	6.153496
9007	0	52.374593	4.857681
9007	0	41.912726	12.494915
9007	0	45.619572	5.160795
9009	0	38.738226	-9.133923
9010	0	38.7466	-9.137301
9011	0	53.105805	8.853879
9012	0	49.45733	11.02055
9012	0	48.091622	11.649201
9012	0	48.74058	9.09921
9012	0	49.410551	8.704944
9012	0	41.384874	2.115246
9012	0	48.81542	9.26412
9012	0	49.611621	6.131935
9012	0	41.334625	2.109937
9012	0	48.218491	16.389108
9012	0	48.784272	2.215825
9012	0	37.988023	23.732303
9013	0	55.677726	12.560732
9013	0	53.347424	-6.256777
9013	0	45.056384	7.67864
9013	0	48.888136	2.306853
9013	0	45.46895	9.173482
9014	0	46.02361	13.16826
9014	0	45.525755	9.285991
9014	0	51.507351	-0.127758
9014	0	58.394138	15.565345
9014	0	54.968306	-1.593521
9014	0	38.006561	23.695066
9014	0	47.175703	8.51423
9014	0	54.944285	-1.471093
9015	0	48.937586	7.883884
9015	0	50.82253	-0.137163
9015	0	48.524492	9.059365
9015	0	48.089126	-1.618455
9015	0	52.356653	4.869682
9015	0	48.110933	11.599023
9016	0	48.789132	9.156321
9016	0	48.779166	9.172868
9016	0	54.98032	-1.615713
9016	0	44.901118	4.955552
9016	0	51.830428	-8.321949
9016	0	54.962443	-1.360248
9017	0	51.969187	5.665395
9017	0	56.200076	10.159031
9017	0	52.98911	9.58222
9017	0	57.153842	9.742916
9018	0	40.459575	-3.690506
9019	0	35.316888	25.149453
9020	0	48.907912	2.284926
9020	0	51.36834	7.68736
9020	0	55.412744	-1.706299
9020	0	51.36941	7.36868
9020	0	35.333233	25.140999
9021	0	41.946942	12.471502
9021	0	53.101348	8.861163
9021	0	63.416408	10.409927
9021	0	55.658514	12.273742
9021	0	59.874297	10.490921
9021	0	48.1513	9.10081
9021	0	55.738414	12.48614
9022	0	50.599766	5.573341
9022	0	51.492139	-0.12141
9022	0	50.577479	5.575953
9022	0	51.609618	-3.98063
9022	0	49.573849	11.027041
9022	0	45.186304	5.772317
9023	0	51.511073	-0.377232
9023	0	40.430454	-3.710512
9023	0	48.091622	11.649201
9023	0	52.011577	4.357068
9023	0	48.852552	2.272636
9023	0	40.43094	-3.69529
9023	0	49.68278	8.59109
9024	0	49.45733	11.02055
9024	0	55.675978	12.559279
9024	0	56.171024	10.199351
9024	0	52.20096	0.125818
9024	0	50.737587	7.100921
9024	0	48.815976	9.265253
9024	0	51.406546	-0.774644
9024	0	56.105917	10.139745
9024	0	59.943564	10.717211
9024	0	52.94125	-1.186481
9024	0	50.769478	7.187579
9025	0	45.205681	5.69975
9025	0	45.205681	5.69975
9025	0	45.59287	7.792324
9026	0	48.869302	2.361233
9026	0	48.897554	2.291527
9026	0	50.834967	4.332617
9026	0	52.92253	-1.474619
9026	0	43.803814	11.224044
9027	0	52.348247	4.940801
9027	0	53.763201	-2.70309
9027	0	48.894062	2.240082
9027	0	48.749358	2.349936
9027	0	48.78231	9.1686
9027	0	48.825415	2.130544
9027	0	59.943564	10.717211
9027	0	43.61583	13.518915
9027	0	38.722252	-9.139337
9027	0	48.780477	2.044267
9028	0	48.888296	2.214415
9028	0	48.091622	11.649201
9028	0	48.894062	2.240082
9028	0	49.01546	8.4258
9028	0	53.211538	6.582394
9028	0	51.498824	-0.179107
9028	0	54.944285	-1.471093
9028	0	37.983158	23.71497
9029	0	47.394247	8.545079
9029	0	51.02672	13.726636
9029	0	48.091622	11.649201
9029	0	40.806196	0.523684
9029	0	46.199647	6.142225
9029	0	37.961554	23.743914
9029	0	35.338735	25.144213
9030	0	41.929848	12.429468
9030	0	45.52198	9.380936
9030	0	41.918889	12.515752
9030	0	53.298261	-6.180611
9030	0	41.916548	12.502485
9030	0	53.349805	-6.26031
9030	0	43.406953	5.364034
9030	0	41.91276	12.45392
9030	0	50.853761	-0.635847
9031	0	46.650703	0.374772
9031	0	48.822762	2.226392
9031	0	43.64152	7.009186
9031	0	48.689027	2.057921
9031	0	51.458417	-2.602979
9031	0	43.64152	7.009186
9031	0	37.510735	15.068551
9031	0	48.873825	2.226912
9032	0	45.068614	7.677688
9032	0	35.489058	23.992845
9032	0	45.488194	12.238451
9032	0	45.478384	9.228112
9032	0	35.516256	24.10987
9032	0	45.434356	12.299023
9032	0	50.769478	7.187579
9032	0	45.474578	8.609622
9033	0	50.838434	4.363152
9033	0	40.461218	-3.689168
9033	0	51.608044	-1.24484
9033	0	53.298261	-6.180611
9033	0	55.658514	12.273742
9033	0	40.425578	-3.670642
9033	0	56.335054	-2.806343
9033	0	55.909403	-3.320699
9034	0	48.833864	2.251426
9034	0	48.879114	2.325076
9034	0	51.608044	-1.24484
9034	0	48.208174	16.373819
9034	0	48.17475	11.58611
9034	0	50.72962	7.10375
9034	0	50.737587	7.100921
9034	0	53.59237	8.05123
9034	0	49.47653	8.49113
9034	0	51.13141	6.91369
9035	0	45.46581	9.18297
9035	0	48.523146	7.736929
9036	0	44.48811	11.32842
9036	0	45.479155	9.195913
9036	0	44.501312	11.351899
9036	0	48.117266	-1.677793
9036	0	51.522147	-0.123415
9036	0	51.507351	-0.127758
9036	0	51.5485	-0.479611
9036	0	51.511117	-0.119439
9036	0	51.385886	6.167608
9037	0	48.817068	2.35332
9037	0	49.103415	6.215576
9037	0	48.523146	7.736929
9037	0	48.799815	2.257289
9037	0	50.110922	8.682127
9037	0	51.507333	-0.431821
9037	0	51.441642	5.469722
9037	0	47.175703	8.51423
9037	0	48.900674	2.316977
9037	0	49.10064	6.217202
9038	0	50.107419	8.655086
9038	0	55.656304	12.412975
9039	0	38.742228	-9.132107
9039	0	45.483954	9.198756
9039	0	55.680456	12.571
9039	0	37.983158	23.71497
9039	0	44.423069	8.856303
9039	0	38.722252	-9.139337
9039	0	37.988023	23.732303
9039	0	55.656304	12.412975
9040	0	48.817223	1.949075
9040	0	48.85411	2.222617
9040	0	51.458849	-2.60294
9040	0	53.792448	-1.765657
9040	0	41.929202	12.599269
9040	0	48.825415	2.130544
9041	0	63.419064	10.399477
9041	0	52.13409	9.97642
9041	0	48.117948	11.60227
9041	0	56.171024	10.199351
9041	0	51.825655	-0.371458
9041	0	52.348247	4.940801
9041	0	52.348247	4.940801
9041	0	50.88645	4.703888
9041	0	50.11847	8.65384
9041	0	48.877286	2.241119
9041	0	49.180793	-0.391089
9041	0	52.086082	4.390288
9041	0	43.295388	5.628112
9042	0	47.67718	9.16822
9042	0	48.268488	16.409827
9042	0	51.507351	-0.127758
9042	0	51.498824	-0.179107
9043	0	48.815395	2.309997
9043	0	48.799815	2.257289
9043	0	43.261013	-2.931099
9043	0	43.259166	-2.941321
9044	0	40.500471	-3.667394
9044	0	48.868241	2.309806
9044	0	48.879099	2.299333
9045	0	59.402434	17.946482
9045	0	40.421591	-3.681021
9045	0	40.428681	-3.68137
9045	0	53.298261	-6.180611
9045	0	54.68836	-5.882807
9045	0	45.486528	9.194194
9045	0	53.349805	-6.26031
9046	0	40.640506	-8.653754
9046	0	52.217653	0.174744
9046	0	52.205337	0.121817
9046	0	45.501348	9.225543
9046	0	38.709608	-9.153918
9046	0	50.876648	2.882416
9046	0	43.602127	3.900111
9046	0	48.701357	2.237862
9047	0	48.922062	2.253331
9047	0	47.548097	7.549821
9047	0	48.149431	11.57083
9047	0	51.52141	-0.13024
9047	0	51.770571	-0.437072
9047	0	48.27899	11.55786
9047	0	51.508039	-0.128069
9047	0	48.150126	11.546834
9048	0	48.523146	7.736929
9048	0	48.74058	9.09921
9048	0	48.922062	2.253331
9048	0	45.46237	9.198696
9048	0	52.767793	-1.198076
9048	0	45.824812	1.27759
9048	0	51.382602	-0.160235
9049	0	46.02361	13.16826
9049	0	50.110922	8.682127
9049	0	51.441642	5.469722
9049	0	48.789776	2.287181
9049	0	49.01546	8.4258
9049	0	48.792616	2.274363
9050	0	55.704006	12.55612
9050	0	48.880536	2.244585
9050	0	48.894062	2.240082
9050	0	51.441642	5.469722
9050	0	51.54219	-0.156299
9050	0	45.457301	7.869006
9050	0	37.976591	23.764991
9051	0	51.441642	5.469722
9051	0	52.628871	-1.122175
9051	0	51.476133	-0.117785
9051	0	51.521869	-0.134323
9051	0	50.858148	4.433816
9052	0	48.867478	2.322565
9052	0	48.609564	2.169251
9052	0	37.969853	23.698591
9052	0	41.297445	2.083294
9052	0	37.988023	23.732303
9052	0	37.962922	23.719445
9052	0	41.47642	2.07333
9052	0	48.804324	2.258134
9053	0	38.760125	-9.235461
9053	0	38.712101	-9.155997
9053	0	38.722252	-9.139337
9053	0	38.735217	-9.138329
9053	0	41.161588	-8.598301
9053	0	41.167072	-8.660304
9053	0	38.739256	-9.134751
9054	0	43.77751	11.258831
9054	0	45.068614	7.677688
9054	0	41.669337	12.502344
9054	0	45.434356	12.299023
9055	0	41.91764	12.467064
9055	0	43.31911	11.33275
9055	0	45.111309	7.670646
9055	0	39.353805	16.239664
9055	0	41.888139	12.473486
9055	0	45.451748	9.25003
9055	0	45.457301	7.869006
9056	0	41.917883	12.503992
9056	0	51.441642	5.469722
9057	0	45.564601	5.917781
9057	0	36.727699	-4.418673
9057	0	43.568039	1.392582
9057	0	50.85034	4.35171
9057	0	51.458417	-2.602979
9057	0	50.73074	6.18237
9057	0	43.604652	1.444209
9057	0	43.556982	1.466525
9057	0	52.011577	4.357068
9057	0	57.904961	14.089507
9058	0	43.304776	5.377513
9058	0	45.188529	5.724524
9058	0	55.864237	-4.251806
9058	0	50.11693	8.64935
9058	0	50.865155	4.678824
9058	0	45.070312	7.686856
9059	0	50.88645	4.703888
9059	0	59.336175	18.096198
9059	0	52.090737	5.12142
9059	0	49.00689	8.403653
9059	0	38.247892	21.736189
9059	0	43.716946	7.267421
9059	0	51.481845	7.216236
9059	0	44.403189	8.972182
9059	0	51.759557	-1.258325
9059	0	53.381114	-1.488472
9059	0	56.116523	-3.936903
9059	0	47.37989	8.549153
9059	0	50.88645	4.703888
9059	0	48.825415	2.130544
9060	0	45.090513	7.660879
9060	0	48.745127	9.103533
9060	0	48.697161	2.189617
9060	0	51.759557	-1.258325
9060	0	59.329323	18.068581
